Chunk,Nodes,Edges,Node Time (ms),Edge Time (ms),Average Node Time (ms),Average Edge Time (ms)
1,2547,2546,500.860574,1054.537703,0.196647,0.414194
2,8252,8251,559.595793,4973.221449,0.067813,0.602742
3,2593,2592,124.148908,1185.728830,0.047878,0.457457
4,5339,5338,179.405137,2167.658357,0.033603,0.406081
5,6343,6342,183.560023,3188.189082,0.028939,0.502710
6,1568,1567,43.793168,223.088369,0.027929,0.142367
7,4093,4092,118.126115,1208.562924,0.028861,0.295348
8,3704,3703,104.006814,1070.671215,0.028080,0.289136
9,15167,15166,598.946510,17529.731085,0.039490,1.155857
10,1755,1754,46.794414,286.268199,0.026663,0.163209
11,14164,14163,384.451236,14444.159885,0.027143,1.019852
12,9257,9256,266.632937,7921.213748,0.028803,0.855792
13,8178,8177,231.453666,5122.121692,0.028302,0.626406
14,1771,1770,47.196184,296.978689,0.026649,0.167785
15,7027,7026,189.891742,3981.487186,0.027023,0.566679
16,5303,5302,140.732747,2253.988257,0.026538,0.425120
17,10623,10622,301.593887,9496.793121,0.028391,0.894068
18,4464,4463,119.210053,1697.732823,0.026705,0.380402
19,10189,10188,273.908276,8827.995501,0.026883,0.866509
20,10827,10826,292.016241,10767.048113,0.026971,0.994555
21,13727,13726,382.663296,16792.786905,0.027877,1.223429
22,5516,5515,176.626520,2785.675851,0.032021,0.505109
23,7877,7876,215.700477,5940.879398,0.027384,0.754302
24,9569,9568,265.866519,7630.609755,0.027784,0.797514
25,6106,6105,167.190956,3459.814048,0.027381,0.566718
26,3755,3754,101.755200,1185.852535,0.027099,0.315890
27,10220,10219,291.862169,8122.066741,0.028558,0.794801
28,2714,2713,73.386754,625.545996,0.027040,0.230574
29,6711,6710,181.161777,4053.011909,0.026995,0.604026
30,5726,5725,167.396455,2736.718380,0.029234,0.478029
31,3753,3752,101.301282,1169.189539,0.026992,0.311618
32,6674,6673,183.020350,3687.618376,0.027423,0.552618
33,10045,10044,290.835589,7755.568557,0.028953,0.772159
34,3626,3625,98.330596,1079.358995,0.027118,0.297754
35,1677,1676,44.891061,275.314467,0.026769,0.164269
36,5569,5568,149.637619,2543.274693,0.026870,0.456766
37,3389,3388,92.874607,953.115039,0.027405,0.281321
38,1416,1415,38.347397,195.612688,0.027081,0.138242
39,14281,14280,394.259876,15973.299869,0.027607,1.118578
40,7044,7043,192.163881,3792.723266,0.027281,0.538510
41,3065,3064,83.784640,793.494519,0.027336,0.258973
42,10435,10434,291.598560,8926.001333,0.027944,0.855473
43,2,1,0.217110,0.102294,0.108555,0.102294
44,5180,5179,191.704209,2092.305531,0.037009,0.403998
45,9000,8999,254.373876,6358.915178,0.028264,0.706625
46,10349,10348,285.353092,9051.391883,0.027573,0.874700
47,10319,10318,450.180451,9101.843322,0.043626,0.882133
48,1344,1343,37.608537,184.952524,0.027983,0.137716
49,6176,6175,178.646608,3046.940631,0.028926,0.493432
50,4539,4538,126.214302,1645.699266,0.027807,0.362649
